49153,<p>I'm looking for the alternative of <code>mysql_real_escape_string()</code> for SQL Server. Is <code>addslashes()</code> my best option or there is another alternative function that can be used?</p><p>An alternative for <code>mysql_error()</code> would also be useful.</p>,How to escape strings in SQL Server using PHP?,<php><sql-server><escaping><input-sanitization>
49153,<p>I'm making a search page where you type a search query and the form is submitted to <code>search.php?query=your query</code>. What PHP function is the best and that I should use for encoding/decoding the search query?</p>,How to properly URL encode a string in PHP?,<php><urlencode>
179736,<p>I'm new to Android and I really need to do it this way (I've considered doing it in another <code>Activity</code>) but can anyone show me a simple code (just the <code>onCreate()</code> method) that can do <code>Listview</code> without <code>ListActivity</code>? </p><p>THanks</p>,How can I implement a ListView without ListActivity? (use only Activity),<android><listview>
179736,<p>I'm on EC2 instance. So there is no GUI.</p><pre><code>$pip install selenium$sudo apt-get install firefox xvfb</code></pre><p>Then I do this:</p><pre><code>$Xvfb :1 -screen 0 1024x768x24 2&gt;&amp;1 &gt;/dev/null &amp;$DISPLAY=:1 java -jar selenium-server-standalone-2.0b3.jar05:08:31.227 INFO - Java: Sun Microsystems Inc. 19.0-b0905:08:31.229 INFO - OS: Linux 2.6.32-305-ec2 i38605:08:31.233 INFO - v2.0 [b3] with Core v2.0 [b3]05:08:32.121 INFO - RemoteWebDriver instances should connect to: http://127.0.0.1:4444/wd/hub05:08:32.122 INFO - Version Jetty/5.1.x05:08:32.123 INFO - Started HttpContext[/selenium-server/driver/selenium-server/driver]05:08:32.124 INFO - Started HttpContext[/selenium-server/selenium-server]05:08:32.124 INFO - Started HttpContext[//]05:08:32.291 INFO - Started org.openqa.jetty.jetty.servlet.ServletHandler@1186fab05:08:32.292 INFO - Started HttpContext[/wd/wd]05:08:32.295 INFO - Started SocketListener on 0.0.0.0:444405:08:32.295 INFO - Started org.openqa.jetty.jetty.Server@1ffb8dc</code></pre><p>Great everything should work now right?</p><p>When I run my code:</p><pre><code>from selenium import webdriverfrom selenium.common.exceptions import NoSuchElementExceptionfrom selenium.webdriver.common.keys import Keysbrowser = webdriver.Firefox() browser.get("http://www.yahoo.com") </code></pre><p>I get this:</p><pre><code>Error: cannot open display: :0</code></pre>,How do I run Selenium in Xvfb?,<python><linux><user-interface><unix><selenium>
6068,<p>I'm putting an inner-shadow on all my controls inputs and textareas by using the following CSS:</p><pre><code>input {  padding: 7px;  -webkit-box-shadow: inset 2px 2px 2px 0px #dddddd;  -moz-box-shadow: inset 2px 2px 2px 0px #dddddd;  box-shadow: inset 2px 2px 2px 0px #dddddd;}</code></pre><p>and with some other styling looks like this (in Firefox and similar in other browsers):</p><p><img src="https://i.stack.imgur.com/KExF0.png" alt="enter image description here"></p><p>But the padding that helps separate the content from the inner shadow breaks the textarea around the scrollbar:</p><p><img src="https://i.stack.imgur.com/TNRrK.png" alt="enter image description here"> </p><p>and if I remove the padding the text overlaps the shadow like this:</p><p><img src="https://i.stack.imgur.com/pNOvz.png" alt="enter image description here"></p><p>I can add padding only to the left solving the overlap with the left shadow but not with the top shadow while having the scrollbar look good:</p><p><img src="https://i.stack.imgur.com/ke42O.png" alt="enter image description here"></p><p>I can also add padding everywhere but on the right side having the text displayed correctly but the toolbar still looks rather odd:</p><p><img src="https://i.stack.imgur.com/1YaTC.png" alt="enter image description here"></p><p>Is there any way to solve this?</p>,How to properly style a text area with inner shadows and scrollbar,<html><css><textarea><shadow>
4883,<p>I'm reloading a web page that has the following code:</p><pre><code>&lt;label for="showimage"&gt;Show Image&lt;/label&gt;&lt;input id="showimage" name="showimage" type="checkbox" value="1" /&gt;</code></pre><p>Even though the HTML stays sent to the browser is the same for each reload of the page the checkbox always takes on the checked value when a reload was performed.  In other words if the user checks the checkbox and reloads the checkbox is still checked.</p><p>Is there some caching going on here?  </p><p><strong>Edit</strong>: I tried Gordon Bell's solution below and find that this is still happening even after removing the value="1".  Anything else I might be missing?</p><pre><code>&lt;label for="showimage"&gt;Show Image&lt;/label&gt; &lt;input id="showimage" name="showimage" type="checkbox" /&gt; </code></pre>,Why does the checkbox stay checked when reloading the page?,<firefox>
49153,<p>I'm running a PHP script via cron using Wget with the following command:</p><pre><code>wget -O - -q -t 1 http://www.example.com/cron/run</code></pre><p>The script will take a maximum of 5-6 minutes to do its processing. Will WGet wait for it and give it all the time it needs or will it time out?</p>,Does WGET timeout?,<linux><cron><wget>
49153,<p>I'm serving gzipped copies of my css / javascript files. As per a tutorial I set the content-type as <code>application/gzip</code> when serving these files. However chrome doesn't seem to un-gzip these files and for the javascript files I get a lot of 'illegal character' errors. If I view source I still see the files as compressed rather than uncompressed.</p><p>My question is what should I set as the content type for these files in order for the browser to interpret them correctly as gzipped css / js files and un-gzip them? If I just set <code>text/javascript</code> or <code>text/css</code> will the browser still interpret them correctly?</p><p>Edit: Full response headers:</p><pre><code>HTTP/1.1 200 OKx-amz-id-2: UIBkZT/MuFxsmn+3nVOzEO63rRY99l3traCbMExUgSdGHUrOIPtNp34h1+ujYKmtx-amz-request-id: 19346C9B01D8FC62Date: Mon 12 May 2014 03:59:51 GMTContent-Encoding: gzipLast-Modified: Mon 12 May 2014 02:24:54 GMTETag: "561080b5e19f6daea2e74fd5a0623c79"Accept-Ranges: bytesContent-Type: application/x-gzipContent-Length: 5153Server: AmazonS3</code></pre>,What 'Content-Type' header to use when serving gzipped files?,<javascript><http><http-headers><gzip>
4883,<p>I'm terrible at naming and realize that there are a better set of names for my models in my Rails app. <br>Is there any way to use a migration to rename a model and its corresponding table?</p>,How do you write a migration to rename an ActiveRecord model and its table in Rails?,<ruby-on-rails><migration><rails-activerecord>
49153,<p>I'm trying to add a directory to my path so it will always be in my Linux path. I've tried:</p><pre><code>export PATH=$PATH:/path/to/dir</code></pre><p>This works however each time I exit the terminal and start a new terminal instance this path is lost and I need to run the export command again.</p><p>How can I do it so this will be set permanently?</p>,How to permanently set $PATH on Linux/Unix?,<linux><bash><unix><path><zsh>
49153,<p>I'm trying to encrypt/decrypt a string using 128 bit AES encryption (ECB). What I want to know is how I can add/remove the PKCS7 padding to it. It seems that the Mcrypt extension can take care of the encryption/decryption but the padding has to be added/removed manually.</p><p>Any ideas?</p>,How to add/remove PKCS7 padding from an AES encrypted string?,<php><encryption><aes><mcrypt><pkcs#7>
49153,<p>I'm trying to send encrypted data over the url to another site (using <code>file_get_contents("anotherUrl.php?hash=$encryptedString")</code>. The problem is sometimes the encryption contains some special characters like + and this causes the decryption to fail.</p><p>Here are my encryption / decryption methods:</p><pre><code>public function encrypt($string $key){    return base64_encode(mcrypt_encrypt(MCRYPT_RIJNDAEL_256 md5($key) $string MCRYPT_MODE_CBC md5(md5($key))));}public function decrypt($encrypted $key){    return rtrim(mcrypt_decrypt(MCRYPT_RIJNDAEL_256 md5($key) base64_decode($encrypted) MCRYPT_MODE_CBC md5(md5($key))) "\0");}</code></pre><p>Here's an example encrypted string which contains a <code>+</code> and I'm guessing that this causes the decryption to fail.</p><p><code>oWCrVPaS+5GbxcQFc0fulUk/zRAkDD60av4zlPiWskE=</code></p><p>Any ideas how I should solve this? I've tried to do <code>urlencode()</code> and <code>urldecode()</code> on the hash however that also seems to cause the encryption to break. Is there a way to change the encryption algorithm to get it to only return url safe characters?</p>,PHP sending encrypted data via the URL,<php><encryption><base64><url-encoding><mcrypt>
49153,<p>I'm trying to set a regexp which will check the start of a string and if it contains either <code>http://</code> or <code>https://</code> it should match it.</p><p>How can I do that? I'm trying the following which isn't working:</p><pre><code>^[(http)(https)]://</code></pre>,Regex to test if string begins with http:// or https://,<regex>
49153,<p>I'm trying to show a 2-column grid in a javaFx program. This is how I'm setting up the grid:</p><pre><code>    GridPane grid = new GridPane();    ColumnConstraints column1 = new ColumnConstraints();    column1.setPercentWidth(50);    ColumnConstraints column2 = new ColumnConstraints();    column2.setPercentWidth(50);    grid.getColumnConstraints().addAll(column1 column2); </code></pre><p>Here's the problem. I want to show a small space between where one column ends and the other starts. However the columns are showing up as glued to one another.</p><p>Here's a screenshot:</p><p><img src="https://i.stack.imgur.com/ignGG.png" alt="screenshot"></p><p>Here each column contains the 'item name' and 'process edit delete' buttons.</p><p>You can see how the columns are glued together. I want them to instead have some space between them.</p><p>How can I solve this?</p><p>The hierarchy of my overall UI is this:</p><p>Scene > ScrollPane > BorderPane > Vbox (Center) > GridPane</p>,How to set padding between columns of a JavaFX GridPane?,<java><javafx>
49153,<p>I'm trying to use Hibernate Validator in my project but it isn't working. On the following line:</p><pre><code>SessionFactory sessions = config.buildSessionFactory(builder.build());</code></pre><p>I get the following exception:</p><pre><code>org.hibernate.cfg.beanvalidation.IntegrationException: Error activating Bean Validation integration    at org.hibernate.cfg.beanvalidation.BeanValidationIntegrator.integrate(BeanValidationIntegrator.java:154)    at org.hibernate.internal.SessionFactoryImpl.&lt;init&gt;(SessionFactoryImpl.java:311)    at org.hibernate.cfg.Configuration.buildSessionFactory(Configuration.java:1857)    at net.myProject.server.util.HibernateUtil.&lt;clinit&gt;(HibernateUtil.java:32)    ... 36 moreCaused by: java.lang.NoSuchMethodError: javax.validation.spi.ConfigurationState.getParameterNameProvider()Ljavax/validation/ParameterNameProvider;    at org.hibernate.validator.internal.engine.ValidatorFactoryImpl.&lt;init&gt;(ValidatorFactoryImpl.java:119)    at org.hibernate.validator.HibernateValidator.buildValidatorFactory(HibernateValidator.java:45)    at org.hibernate.validator.internal.engine.ConfigurationImpl.buildValidatorFactory(ConfigurationImpl.java:217)    at javax.validation.Validation.buildDefaultValidatorFactory(Validation.java:111)</code></pre><p>I found <a href="https://stackoverflow.com/questions/17266297/hibernate-error-activating-bean-validation-integration">this question</a> which seems quite similar to my problem. He describes his solution as </p><blockquote>  <p>I had yet another bean validator jar in the class path. But not from  maven so i didn't realize it. Removing that solved the problem.</p></blockquote><p>I think my problem is the same. On <a href="http://hibernate.org/validator/documentation/getting-started/" rel="noreferrer">http://hibernate.org/validator/documentation/getting-started/</a> it says: </p><blockquote>  <p>This transitively pulls in the dependency to the Bean Validation API  (javax.validation:validation-api:1.1.0.Final)</p></blockquote><p>That must be causing this issue since reverting to an older version (4.3.1.Final) fixes the issue. Is there a way to force Hibernate to not pull in the Bean Validation API?</p><p>Edit: I've tried to exclude the javax-validation api:</p><pre><code>    &lt;dependency&gt;      &lt;groupId&gt;org.hibernate&lt;/groupId&gt;      &lt;artifactId&gt;hibernate-validator&lt;/artifactId&gt;      &lt;version&gt;5.0.3.Final&lt;/version&gt;      &lt;exclusions&gt;          &lt;exclusion&gt;              &lt;groupId&gt;javax.validation&lt;/groupId&gt;              &lt;artifactId&gt;validation-api&lt;/artifactId&gt;          &lt;/exclusion&gt;      &lt;/exclusions&gt;  &lt;/dependency&gt;</code></pre><p>But it didn't seem to have any effect.</p>,Trouble starting Hibernate Validator due to Bean Validation API,<java><hibernate><maven><hibernate-validator>
49153,<p>I'm trying to use this code to replace spaces with _ it works for the first space in the string but all the other instances of spaces remain unchanged. Anybody know why?</p><pre><code>function updateKey(){    var key=$("#title").val();    key=key.replace(" ""_");    $("#url_key").val(key);}</code></pre>,Replacing spaces with underscores in JavaScript?,<javascript><string>
179736,<p>I'm using PIL. How do I turn the EXIF data of a picture into a dictionary?</p>,In Python how do I read the exif data for an image?,<python><image><python-imaging-library><exif>
49153,<p>I'm using the <a href="http://ocpsoft.org/prettytime/">PrettyTime</a> java library for a variety of date/time processing in my java app such as converting MySQL format dates/datetime strings into java dates or the vice versa.</p><p>However I see that <code>date.getYear() date.getMonth()</code> etc are all deprecated and it says to use Calendar instead.  But PrettyTime only returns its results as Date objects and I see no way to convert the Date objects into calendar objects.</p><p>In the documentation for <a href="http://docs.oracle.com/javase/7/docs/api/java/util/Calendar.html">Calendar</a> the only mention I see of <code>Date</code> is the method <a href="http://docs.oracle.com/javase/7/docs/api/java/util/Calendar.html#setTime%28java.util.Date%29">setTime(Date date)</a> but the method name is ambigious and the documentation is not clear on what calling this method would actually do. Obviously I can't just do <code>calendar.set( date.getYear() date.getMonth() ..)</code> etc as those methods of <code>Date</code> are deprecated.</p><p>So how can I convert a given Date object to Calendar? </p>,How to convert java.util.Date objects into Calendar objects?,<java><date><calendar>
179736,<p>I'm using the pymongo driver.</p><p>Can someone take a look at pymongo and tell me how to do greater than? I"m used to doing : for everything.</p>,How do I do greater than/less than using MongoDB?,<python><mongodb><database>
6068,<p>I've installed ELMAH 1.1 .Net 3.5 x64 in my ASP.NET project and now I'm getting this error (whenever I try to see any page):</p><blockquote>  <p>Could not load file or assembly  'System.Data.SQLite Version=1.0.61.0  Culture=neutral  PublicKeyToken=db937bc2d44ff139' or  one of its dependencies. An attempt  was made to load a program with an  incorrect format.</p>    <p>Description: An  unhandled exception occurred during  the execution of the current web  request. Please review the stack trace  for more information about the error  and where it originated in the code.</p>    <p>Exception Details:  System.BadImageFormatException: Could  not load file or assembly  'System.Data.SQLite Version=1.0.61.0  Culture=neutral  PublicKeyToken=db937bc2d44ff139' or  one of its dependencies. An attempt  was made to load a program with an  incorrect format.</p></blockquote><p>More error details at the bottom.</p><p>My Active Solution platform is "Any CPU" and I'm running on a x64 Windows 7 on an x64 of course processor. The reason why we are using this version of ELMAH is because 1.0 .Net 3.5 (x86 which is the only platform for which it's compiled) gave us this same error on our x64 Windows server.</p><p>I've tried compiling for x86 and x64 and I get the same error. I've tried removing the all compiler output (bin and obj). Finally I've made a reference to the SQLite dll directly something that was not needed for the project to work on the server and I've got this compiler error:</p><blockquote>  <p>Error 1 Warning as Error: Assembly generation -- Referenced assembly 'System.Data.SQLite.dll' targets a different processor MyProject</p></blockquote><p>Any ideas what the problem might be?</p><p>More error details:</p><blockquote>  <p>Source Error:</p>    <p>An unhandled exception was generated  during the execution of the current  web request. Information regarding the  origin and location of the exception  can be identified using the exception  stack trace below.</p>    <p>Stack Trace:</p>    <p>[BadImageFormatException: Could not  load file or assembly  'System.Data.SQLite Version=1.0.61.0  Culture=neutral  PublicKeyToken=db937bc2d44ff139' or  one of its dependencies. An attempt  was made to load a program with an  incorrect format.]<br>  System.Reflection.Assembly._nLoad(AssemblyName  fileName String codeBase Evidence  assemblySecurity Assembly  locationHint StackCrawlMark&amp;  stackMark Boolean  throwOnFileNotFound Boolean  forIntrospection) +0<br>  System.Reflection.Assembly.nLoad(AssemblyName  fileName String codeBase Evidence  assemblySecurity Assembly  locationHint StackCrawlMark&amp;  stackMark Boolean  throwOnFileNotFound Boolean  forIntrospection) +43<br>  System.Reflection.Assembly.InternalLoad(AssemblyName  assemblyRef Evidence  assemblySecurity StackCrawlMark&amp;  stackMark Boolean forIntrospection)  +127    System.Reflection.Assembly.InternalLoad(String  assemblyString Evidence  assemblySecurity StackCrawlMark&amp;  stackMark Boolean forIntrospection)  +142    System.Reflection.Assembly.Load(String  assemblyString) +28<br>  System.Web.Configuration.CompilationSection.LoadAssemblyHelper(String  assemblyName Boolean starDirective)  +46</p>    <p>[ConfigurationErrorsException: Could  not load file or assembly  'System.Data.SQLite Version=1.0.61.0  Culture=neutral  PublicKeyToken=db937bc2d44ff139' or  one of its dependencies. An attempt  was made to load a program with an  incorrect format.]<br>  System.Web.Configuration.CompilationSection.LoadAssemblyHelper(String  assemblyName Boolean starDirective)  +613    System.Web.Configuration.CompilationSection.LoadAllAssembliesFromAppDomainBinDirectory()  +203    System.Web.Configuration.CompilationSection.LoadAssembly(AssemblyInfo  ai) +105<br>  System.Web.Compilation.BuildManager.GetReferencedAssemblies(CompilationSection  compConfig) +178<br>  System.Web.Compilation.BuildProvidersCompiler..ctor(VirtualPath  configPath Boolean  supportLocalization String  outputAssemblyName) +54<br>  System.Web.Compilation.ApplicationBuildProvider.GetGlobalAsaxBuildResult(Boolean  isPrecompiledApp) +232<br>  System.Web.Compilation.BuildManager.CompileGlobalAsax()  +52    System.Web.Compilation.BuildManager.EnsureTopLevelFilesCompiled()  +337</p>    <p>[HttpException (0x80004005): Could not  load file or assembly  'System.Data.SQLite Version=1.0.61.0  Culture=neutral  PublicKeyToken=db937bc2d44ff139' or  one of its dependencies. An attempt  was made to load a program with an  incorrect format.]<br>  System.Web.Compilation.BuildManager.ReportTopLevelCompilationException()  +58    System.Web.Compilation.BuildManager.EnsureTopLevelFilesCompiled()  +512    System.Web.Hosting.HostingEnvironment.Initialize(ApplicationManager  appManager IApplicationHost appHost  IConfigMapPathFactory  configMapPathFactory  HostingEnvironmentParameters  hostingParameters) +729</p>    <p>[HttpException (0x80004005): Could not  load file or assembly  'System.Data.SQLite Version=1.0.61.0  Culture=neutral  PublicKeyToken=db937bc2d44ff139' or  one of its dependencies. An attempt  was made to load a program with an  incorrect format.]<br>  System.Web.HttpRuntime.FirstRequestInit(HttpContext  context) +8896783<br>  System.Web.HttpRuntime.EnsureFirstRequestInit(HttpContext  context) +85<br>  System.Web.HttpRuntime.ProcessRequestInternal(HttpWorkerRequest  wr) +259</p></blockquote>,Could not load file or assembly 'System.Data.SQLite',<.net><sqlite><elmah>
6068,<p>I've moved a file manually and then I've modified it. According to Git it is a new file and a removed file. Is there any way to force Git into treating it as a file move?</p>,How to make git mark a deleted and a new file as a file move?,<git>
9951,<p>I've recently read the Yahoo manifesto <a href="http://developer.yahoo.com/performance/rules.html#postload" rel="noreferrer">Best Practices for Speeding Up Your Web Site</a>. They recommend to put the JavaScript inclusion at the bottom of the HTML code when we can.</p><p>But where exactly and when?</p><p>Should we put it before closing <code>&lt;/html&gt;</code> or after ? And above all when should we still put it in the <code>&lt;head&gt;</code> section?</p>,Unobtrusive JavaScript: <script> at the top or the bottom of the HTML code?,<javascript><performance><optimization><coding-style>
4883,<p>If I had 20 directories under trunk/ with lots of files in each and only needed 3 of those directories would it be possible to do a Subversion checkout with only those 3 directories under trunk?</p>,Can you do a partial checkout with Subversion?,<svn><sparse-checkout>
49153,<p>If I had a user logged onto my site having his id stored in <code>$_SESSION</code> and from his browser he clicked a 'Save' button which would make an AJAX request to the server. Will his <code>$_SESSION</code> and cookies be retained in this request and can I safely rely on the id being present in the <code>$_SESSION</code>?</p>,Do AJAX requests retain PHP Session info?,<php><ajax><session>
49153,<p>If I had an array like:</p><pre><code>$array['foo'] = 400;$array['bar'] = 'xyz';</code></pre><p>And I wanted to get the first item out of that array without knowing the key for it how would I do that? Is there a function for this?</p>,How to get the first item from an associative PHP array?,<php>
51816,<p>If I have an executable called app.exe which is what I am coding in C# how would I get files from a folder loaded in the same directory as the app.exe using relative paths?</p><p>This throws an illegal characters in path exception:</p><pre><code>string [ ] files = Directory.GetFiles ( "\\Archive\\*.zip" );</code></pre><p>How would one do this in C#?</p>,How to get files in a relative path in C#,<c#><.net><file><directory>
179736,<p>If I put a div in the head and display:none than use JavaScript to display it will this work?</p><p>Edit:</p><p>I have stuff loaded in AJAX. And as my AJAX changes the "main" portion of the site I want to change the meta-tags as well.</p>,Is it possible to use JavaScript to change the meta-tags of the page?,<javascript><jquery><meta-tags>
179736,<p>If my XML data is very complex is there a way I can store this in DB?</p>,How do I store XML data into a mysql database? I don't want foreign keys like crazy,<mysql><xml><database><data-structures>
179736,<p>If the value is None I'd like to change it to "" (empty string).</p><p>I start off like this but I forget:</p><pre><code>for k v in mydict.items():    if v is None:... right?</code></pre>,In Python how do I loop through the dictionary and change the value if it equals something?,<python><dictionary>
51816,<p>If you have 2 functions like:</p><pre><code>def Adef B</code></pre><p>and A calls B can you get who is calling B inside B like:</p><pre><code>def A () :    B ()def B () :    this.caller.name</code></pre>,Getting the caller function name inside another function in Python?,<python><debugging>
51816,<p>If you have a collection of methods in a file is there a way to include those files in another file but call them without any prefix (i.e. file prefix)?</p><p>So if I have:</p><pre><code>[Math.py]def Calculate ( num )</code></pre><p>How do I call it like this:</p><pre><code>[Tool.py]using Math.pyfor i in range ( 5 ) :    Calculate ( i )</code></pre>,How to include external Python code to use in other files?,<python>
51816,<p>If you have a full path like: <code>"C:\dir0\dir1\dir2\dir3\dir4\"</code> how would you best implement it so that all directories are present?</p><p>Is there a method for this in the BCL? If not what's the most elegant way to do this?</p>,How to create multiple directories from a single full path in C#?,<c#><.net><base-class-library>
51816,<p>If you have several classes where you want them to inherit from a base class for common functionality should you implement the base class using a class or an abstract class?</p>,Inherit from a class or an abstract class,<c#><.net><inheritance><class>
4883,<p>If you're writing a library or an app where do the unit test files go?  </p><p>It's nice to separate the test files from the main app code but it's awkward to put them into a "tests" subdirectory inside of the app root directory because it makes it harder to import the modules that you'll be testing.  </p><p>Is there a best practice here?</p>,Where do the Python unit tests go?,<python><unit-testing><code-organization>
51816,<p>In <a href="http://en.wikipedia.org/wiki/Python_%28programming_language%29" rel="noreferrer">Python</a> is the following the only way to get the number of elements?</p><pre><code>arr.__len__()</code></pre><p>If so why the strange syntax?</p>,Is arr.__len__() the preferred way to get the length of an array in Python?,<python><arrays><methods>
6068,<p>In Android when layout out widgets what's the difference between <code>fill_parent</code> (<code>match_parent</code> in API Level 8 and higher) and <code>wrap_content</code>?</p><p>Is there any documentation where you can point to? I'm interested in understanding it very well.</p>,What's the difference between fill_parent and wrap_content?,<android><layout><user-interface>
95592,<p>In HTML5 I know that <code>&lt;nav&gt;</code> can be used either inside or outside the page's masthead  <code>&lt;header&gt;</code> element. For websites having both secondary and main navigation it seems common to include the secondary navigation as a <code>&lt;nav&gt;</code> element inside the masthead <code>&lt;header&gt;</code> element with the main navigation as a <code>&lt;nav&gt;</code> element outside the masthead <code>&lt;header&gt;</code> element.  However if the website lacks secondary navigation it appears common to include the main navigation in a <code>&lt;nav&gt;</code> element within the masthead <code>&lt;header&gt;</code> element.</p><p>If I follow these examples my content structure will be based on the inclusion or exclusion of secondary navigation. This introduces a coupling between the content and the style that feels unnecessary and unnatural.</p><p>Is there a better way so that I'm not moving the main navigation from inside to outside the masthead <code>&lt;header&gt;</code> element based on the inclusion or exclusion of secondary navigation?</p><h2>Main and Secondary Navigation Example</h2><pre><code>&lt;header&gt;    &lt;nav&gt;        &lt;!-- Secondary Navigation inside &lt;header&gt; --&gt;        &lt;ul&gt;            &lt;li&gt;&lt;/li&gt;        &lt;/ul&gt;    &lt;/nav&gt;    &lt;h1&gt;Website Title&lt;/h1&gt;&lt;/header&gt;&lt;nav&gt;    &lt;!-- Main Navigation outside &lt;header&gt; --&gt;    &lt;ul&gt;        &lt;li&gt;&lt;/li&gt;    &lt;/ul&gt;&lt;/nav&gt;</code></pre><p><a href="http://onlinedegrees.org">OnlineDegrees.org</a> is an example site that follows the above pattern.</p><p><img src="https://i.stack.imgur.com/jolBc.png" alt="enter image description here"></p><h2>Main Only Navigation Example</h2><pre><code>&lt;header&gt;    &lt;h1&gt;Website Title&lt;/h1&gt;    &lt;nav&gt;        &lt;!-- Main Navigation inside &lt;header&gt; --&gt;        &lt;ul&gt;            &lt;li&gt;&lt;/li&gt;        &lt;/ul&gt;    &lt;/nav&gt;&lt;/header&gt;</code></pre><p><a href="http://keyzo.co.uk/">Keyzo.co.uk</a> is an example site that follows the above pattern.</p><p><img src="https://i.stack.imgur.com/0JD0t.png" alt="enter image description here"></p><h2>Excerpts from <em>Introducing HTML5</em> — Added on 02-Feb-11 7:38 AM</h2><p><a href="http://amzn.com/0321687299"><em>Introducing HTML5</em></a> by Bruce Lawson and Remy Sharp has this to say about the subject:</p><blockquote>  <p>The header can also contain navigation. This can be very useful for site-wide navigation especially on template-driven sites where the whole of the <code>&lt;header&gt;</code> element could come from a template file.</p>    <p>Of course it's not required that the <code>&lt;nav&gt;</code> be in the <code>&lt;header&gt;</code>.</p>    <p>If depends largely on whether you believe the site-wide navigation belongs in the site-wide header and also pragmatic considerations about ease of styling.</p></blockquote><p>Based on that last sentence it appears that Bruce Lawson—author of the chapter those excerpts are from—admits that "pragmatic considerations about ease of styling" yield a coupling between the content and the style.</p>,In HTML5 should the main navigation be inside or outside the <header> element?,<html>
49153,<p>In Netbeans to the top left of where the code is there used to be two panels one called 'Projects' where you could click a project name to open a tree of all the directories and files in it and you could double click a file to edit it.</p><p>Below it is the navigation panel which shows the class names methods etc contained in the file you're viewing.</p><p>I accidently clicked the close button on the projects panel and can't figure out how to get it to open again any ideas?</p>,How to open the 'Projects' panel in Netbeans,<netbeans>
179736,<p>In PHP I can do this:</p><pre><code>echo '&lt;pre&gt;'print_r($array);echo '&lt;/pre&gt;'</code></pre><p>In Python I currently just do this:</p><pre><code>print the_list</code></pre><p>However this will cause a big jumbo of data. Is there any way to print it nicely into a readable tree? (with indents)?</p>,How to print a list in Python "nicely",<python>
49153,<p>In PHP how can I get the URL of the current page? Preferably just the parts after <a href="http://domain.com" rel="noreferrer">http://domain.com</a>.</p>,How to get URL of current page in PHP,<php>
49153,<p>In PHP we (at least the good programmers) always start general variable names with a lower-case letter but class variables/objects with an upper-case letter to distinguish them. In the same way we start general file names with a lower case letter but files containing Classes with an upper case letter.</p><p>E.g:</p><pre><code>&lt;?php$number=123;$string="a string";$colors_array=array('red''blue''red');$Cat=New Cat();?&gt;</code></pre><p>Are the conventions the same in java i.e Objects starting with upper-case but the rest with lower case or does everything start with lower case as I've read in other places?</p>,Variable naming conventions in Java?,<java><naming-conventions><oop>
49153,<p>In PHP you can just use <code>$_POST</code> for POST and <code>$_GET</code> for GET (Query string) variables. What's the equivalent in Python?</p>,How are POST and GET variables handled in Python?,<python><post><get>
49153,<p>In PHP/Java one can do:</p><pre><code>class Sub extends Base{}</code></pre><p>And automatically all public/protected methods properties fields etc of the Super class become a part of the Sub class which can be overridden if necessary.</p><p>What's the equivalent for that in Javascript?</p>,How to inherit from a class in javascript?,<javascript><oop>
179736,<p>In Python this idiom for string formatting is quite common</p><pre><code>s = "hello %s. Where is %s?" % ("John""Mary")</code></pre><p>What is the equivalent in Ruby?</p>,What is Ruby equivalent of Python's `s= "hello %s. Where is %s?" % ("John""Mary")`,<python><ruby><string-formatting>
9951,<p>In Python what are metaclasses and what do we use them for?</p>,What are metaclasses in Python?,<python><oop><metaclass><python-datamodel>
63051,<p>In Python when should you use lists and when tuples?</p><p>Sometimes you don't have a choice for example if you have</p><pre><code>"hello %s you are %s years old" % x</code></pre><p>then x must be a tuple.</p><p>But if I am the one who designs the API and gets to choose the data types then what are the guidelines?</p>,List vs tuple when to use each?,<python><list><types><tuples>
179736,<p>In Python.  r^[\w*]$</p><p>whats that mean?</p>,In regex what does \w* mean?,<python><regex><syntax>
63051,<p>In Vim I did too much undo. How do I undo this (that is redo)?</p>,How do I do redo (i.e. "undo undo") in Vim?,<vim><undo><redo>
179736,<p>In a ViewController which I presented modally I did this:</p><pre><code>override func prefersStatusBarHidden() -&gt; Bool {    return true}</code></pre><p>This used to work but it no longer works. What's the best way to hide the status bar <strong>only</strong> for this view controller?</p>,How to hide status bar of a single view controller in iOS 9?,<ios><swift>
179736,<p>In my <code>TabBarViewController</code> I create a UINavigationController and present it as a modal.</p><pre><code>var navController =  UINavigationController()let messageVC = self.storyboard?.instantiateViewControllerWithIdentifier("MessagesViewController") as! MessagesViewControllerself.presentViewController(self.navController animated: false completion: nil)self.navController.pushViewController(messageVC animated: false)</code></pre><p>Inside my <code>MessageViewController</code> this is how I want to dismiss it:</p><pre><code>func swipedRightAndUserWantsToDismiss(){    if self == self.navigationController?.viewControllers[0] {        self.dismissViewControllerAnimated(true completion: nil) //doesn't deinit    }else{        self.navigationController?.popViewControllerAnimated(true) //deinits correctly    }}deinit{    print("Deinit MessagesViewController")}</code></pre><p>The problem is that when I get to the root View Controller and try to dismiss both the child and the UINavigationController my <code>MessagesViewController</code> deinit does not get called.  Something's holding on to it -- most likely UINavigationController</p>,How to correctly dismiss a UINavigationController that's presented as a modal?,<ios><objective-c><swift>
